,Year,Day,Weekend,Amount,Avg_Transaction_Amount,Amount_Deviation,Min_Amount,Max_Amount,Merchant_Frequency_Week,Merchant_Frequency_Month,Card_Frequency_Week,Card_Frequency_Month,Days_Since_Card_Seen,Days_Since_Merchant_Appeared,Days_Since_Card_Merch_Combination,Cardnum_0,Cardnum_1,Cardnum_2,Cardnum_3,Cardnum_4,Cardnum_5,Cardnum_6,Cardnum_7,Cardnum_8,Cardnum_9,Cardnum_10,Day_of_Week_0,Day_of_Week_1,Day_of_Week_2,Month_0,Month_1,Month_2,Month_3,Merchnum_0,Merchnum_1,Merchnum_2,Merchnum_3,Merchnum_4,Merchnum_5,Merchnum_6,Merchnum_7,Merchnum_8,Merchnum_9,Merchnum_10,Merchnum_11,Merchnum_12,Merchnum_13,Merch description_0,Merch description_1,Merch description_2,Merch description_3,Merch description_4,Merch description_5,Merch description_6,Merch description_7,Merch description_8,Merch description_9,Merch description_10,Merch description_11,Merch description_12,Merch description_13,Merch state_0,Merch state_1,Merch state_2,Merch state_3,Merch state_4,Merch state_5,Merch zip_0,Merch zip_1,Merch zip_2,Merch zip_3,Merch zip_4,Merch zip_5,Merch zip_6,Merch zip_7,Merch zip_8,Merch zip_9,Merch zip_10,Merch zip_11,Merch zip_12,Previous_Fraud_0,Previous_Fraud_1
83418,2010,1,0,29.25,423.56888888888886,-394.31888888888886,0.68,2498.88,10,24,9,17,125,206,56,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
83419,2010,1,0,56.96,228.3349074074074,-171.3749074074074,1.25,1987.62,2,2,5,12,107,4,2,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1
83420,2010,1,0,6.0,357.8426595744681,-351.8426595744681,1.9,4015.0,1,1,2,9,93,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
83421,2010,1,0,1028.9,252.95197802197802,775.9480219780221,2.76,2110.6,1,1,7,14,90,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
83422,2010,1,0,728.36,566.519921875,161.840078125,3.47,2500.0,1,1,3,6,127,9,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
83423,2010,1,0,500.0,312.34680000000003,187.65319999999997,18.0,1272.72,1,1,2,4,24,4,4,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
83424,2010,1,0,61.55,292.05554347826086,-230.50554347826085,5.35,1875.71,2,4,4,11,91,38,17,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1
83425,2010,1,0,146.0,698.0823076923077,-552.0823076923077,29.97,2469.0,1,1,3,5,51,31,15,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
83426,2010,1,0,19.95,211.4618181818182,-191.5118181818182,2.95,2008.95,1,2,8,19,197,8,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
83427,2010,1,0,18.0,575.5335820895523,-557.5335820895523,10.48,2385.69,7,149,1,9,66,1452,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
83428,2010,1,0,64.49,567.933870967742,-503.443870967742,20.7,2399.75,5,18,5,12,61,51,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1
83429,2010,1,0,263.0,271.5323076923077,-8.532307692307711,5.23,4015.0,13,29,11,38,142,193,75,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
83430,2010,1,0,205.0,303.1881530343008,-98.1881530343008,3.62,2483.81,5,6,11,22,378,25,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1
83431,2010,1,0,1140.0,2975.6520673076925,-1835.6520673076925,3.7,26910.0,1,1,12,54,415,3,3,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1
83432,2010,1,0,582.42,619.154918699187,-36.734918699187006,5.17,5220.0,2,10,8,21,245,138,4,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1
83433,2010,1,0,125.73,144.03241379310344,-18.30241379310344,3.62,1693.31,10,45,1,2,86,34,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
83434,2010,1,0,151.51,315.2178260869565,-163.70782608695652,6.95,2484.0,3,3,6,9,68,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
83435,2010,1,0,66.65,458.02161016949157,-391.37161016949153,3.99,2463.95,1,1,2,13,235,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
83436,2010,1,0,50.84,76.72818181818182,-25.88818181818182,24.95,374.0,1,1,1,3,10,2,2,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1
83437,2010,1,0,250.0,682.2488888888889,-432.2488888888889,10.0,6521.48,7,10,9,27,305,95,83,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1
83438,2010,1,0,18.84,210.49386934673367,-191.65386934673367,2.95,2008.95,2,2,8,19,198,24,6,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1
83439,2010,1,0,448.0,215.867950310559,232.132049689441,1.69,2460.04,1,1,1,11,160,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
83440,2010,1,0,328.07,519.7186363636364,-191.6486363636364,20.0,2450.0,2,3,2,3,21,38,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
83441,2010,1,0,790.85,427.61888157894737,363.23111842105266,2.4,2449.8,1,2,9,19,151,34,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
83442,2010,1,0,15.16,81.86800000000001,-66.70800000000001,4.51,274.41,1,1,1,1,4,7,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
83443,2010,1,0,333.18,236.045,97.13500000000002,5.19,1717.19,1,1,1,2,21,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1
83444,2010,1,0,1678.0,757.026183745583,920.973816254417,10.95,2499.89,4,6,12,23,282,53,11,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1
83445,2010,1,0,716.4,621.7153333333333,94.68466666666666,1.8,2500.0,3,4,7,21,254,7,6,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1
83446,2010,1,0,7.3,737.9633018867925,-730.6633018867925,7.3,2500.0,1,3,4,12,105,53,6,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
83447,2010,1,0,59.99,337.875,-277.885,17.95,1119.0,1,1,1,3,3,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
83448,2010,1,0,51.1,425.15797385620914,-374.0579738562091,2.4,2449.8,2,7,9,19,152,28,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
83449,2010,1,0,300.0,619.6024074074074,-319.60240740740744,27.5,2499.83,3,3,3,3,107,26,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1
83450,2010,1,0,7.95,654.6571014492753,-646.7071014492752,7.95,2495.0,1,2,2,7,68,9,9,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
83451,2010,1,0,248.2,443.52061728395057,-195.32061728395058,11.88,2380.0,2,2,3,15,80,12,12,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1
83452,2010,1,0,24.0,629.7357575757576,-605.7357575757576,24.0,2228.45,8,21,1,1,32,378,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
83453,2010,1,0,39.36,906.5950218340612,-867.2350218340612,3.07,7890.0,1,1,8,34,228,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1
83454,2010,1,0,65.98,382.8130434782609,-316.8330434782609,13.0,2500.0,1,3,4,7,45,44,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
83455,2010,1,0,408.05,489.711724137931,-81.661724137931,16.63,2317.32,2,6,2,3,57,19,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1
83456,2010,1,0,14.82,314.4928205128205,-299.6728205128205,6.45,2420.8,1,1,1,4,38,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
83457,2010,1,0,95.5,1838.0432954545454,-1742.5432954545454,8.0,23940.0,1,1,3,12,87,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83458,2010,1,0,213.12,365.54860139860136,-152.42860139860136,3.2,4015.0,2,4,3,11,142,88,11,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
83459,2010,1,0,647.0,619.8537614678899,27.146238532110146,27.5,2499.83,2,3,3,3,108,11,7,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
83460,2010,1,0,58.96,487.19260869565215,-428.2326086956522,6.0,2500.0,1,1,5,13,206,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1
83461,2010,1,0,140.0,379.8705701754386,-239.87057017543862,1.0,2499.99,2,2,3,20,227,6,3,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1
83462,2010,1,0,110.0,79.4748167539267,30.525183246073297,3.04,2122.0,1,1,2,11,381,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83463,2010,1,0,18.0,2968.559376498801,-2950.559376498801,3.7,26910.0,1,1,12,54,416,3,3,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1
83464,2010,1,0,30.95,654.969365079365,-624.019365079365,13.61,2499.0,1,3,1,1,62,21,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
83465,2010,1,0,459.95,229.84245283018868,230.1075471698113,1.2,1978.0,1,1,4,15,52,17,2,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
83466,2010,1,0,118.08,732.1700000000001,-614.09,7.3,2500.0,3,5,4,12,106,63,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1
83467,2010,1,0,1031.91,707.1856849315069,324.7243150684932,2.09,2500.0,1,3,3,5,145,3,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
83468,2010,1,0,197.5,620.0582421875,-422.5582421875,1.8,2500.0,3,4,7,21,255,8,7,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1
83469,2010,1,0,238.25,208.04777777777778,30.20222222222222,10.55,1828.0,13,29,1,8,53,194,11,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
83470,2010,1,0,124.5,305.71181818181816,-181.21181818181816,15.0,2365.0,5,21,3,3,142,323,18,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
83471,2010,1,0,94.97,376.6887234042553,-281.71872340425534,13.0,2500.0,1,3,4,7,46,40,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
83472,2010,1,0,195.49,258.8126490066225,-63.3226490066225,2.98,2446.18,2,5,5,14,150,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1
83473,2010,1,0,1696.0,481.62546391752574,1214.3745360824742,4.18,2385.05,1,3,1,1,96,147,3,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1
83474,2010,1,0,1.46,223.57923076923078,-222.11923076923077,1.46,1495.0,5,24,16,27,51,247,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
83475,2010,1,0,55.0,280.2287096774193,-225.22870967741932,1.34,2226.25,1,1,9,18,154,2,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
83476,2010,1,0,15.0,426.56666666666666,-411.56666666666666,14.84,5330.0,3,3,2,3,29,5,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
83477,2010,1,0,123.15,1042.8583333333333,-919.7083333333334,123.15,2075.0,1,1,2,4,5,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1
83478,2010,1,0,250.0,269.5522222222222,-19.552222222222213,34.61,741.9,1,1,1,5,8,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83479,2010,1,0,65.98,222.159375,-156.179375,3.62,2500.0,2,2,10,31,431,3,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
83480,2010,1,0,517.6,465.2292857142857,52.370714285714314,5.6,2485.0,1,6,6,17,69,91,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
83481,2010,1,0,895.0,539.0628395061728,355.93716049382715,19.65,2475.0,1,1,1,2,80,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
83482,2010,1,0,250.0,680.8409120521172,-430.84091205211723,10.0,6521.48,7,10,9,27,306,96,84,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1
83483,2010,1,0,1162.0,313.1774193548387,848.8225806451612,0.5,2460.0,2,3,2,13,154,38,3,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
83484,2010,1,0,103.36,440.955744680851,-337.595744680851,3.4,2500.0,1,9,1,12,46,88,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
83485,2010,1,0,35.94,169.99747126436782,-134.05747126436782,5.99,1346.5,15,90,5,8,86,829,31,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
83486,2010,1,0,74.25,458.607131147541,-384.357131147541,1.41,2457.0,1,2,1,7,121,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
83487,2010,1,0,560.0,697.422,-137.42200000000003,3.62,2500.0,2,3,7,20,144,12,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
83488,2010,1,0,741.75,598.7883333333334,142.9616666666666,7.87,3130.18,1,1,4,5,119,4,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1
